zFisherPearsonR,model,subjId,validationStudyId
-0.675246040514672,cRSN,183,4
1.95242269995858,cRSN,184,4
2.2528598909974,cRSN,185,4
0.0118741734454102,cRSN,186,4
1.55747572608088,cRSN,187,4
0.675087334723197,cRSN,188,4
0.784850255226931,cRSN,189,4
1.97538008782146,cRSN,190,4
0.0963803085324578,cRSN,191,4
-0.0307996355346802,cRSN,192,4
-0.291935377326559,cRSN,193,4
1.31615524901248,cRSN,194,4
-1.36265213706277,cRSN,195,4
1.5269041658669,cRSN,196,4
1.19925560745798,cRSN,197,4
1.24018991564446,cRSN,198,4
-0.414402265597359,cRSN,199,4
0.131476634393716,cRSN,200,4
-1.85368295578809,cRSN,201,4
-0.722345940986772,cRSN,202,4
-0.400919593448251,cRSN,203,4
4.23205307706621,cRSN,204,4
0.679811213365123,cRSN,205,4
0.717378896494398,painPathways,1,1
1.30404544196945,painPathways,2,1
1.45560152396088,painPathways,3,1
2.04454749772933,painPathways,4,1
1.14724473015746,painPathways,5,1
0.223167762085844,painPathways,6,1
1.66678380047865,painPathways,7,1
1.42942789294019,painPathways,8,1
0.82017685951961,painPathways,9,1
0.150366775883653,painPathways,10,1
0.510127519442187,painPathways,11,1
0.728853499051671,painPathways,12,1
-0.0144957095996105,painPathways,13,1
0.539630693994468,painPathways,14,1
0.715199639080682,painPathways,15,1
0.663596874456179,painPathways,16,1
1.95579960614238,painPathways,17,1
1.01924989741203,painPathways,18,1
1.54495025027781,painPathways,19,1
1.56358900709258,painPathways,20,1
0.1280062445123,painPathways,21,1
0.290491196163035,painPathways,22,1
2.2079495754087,painPathways,23,1
1.83997569064916,painPathways,24,1
1.2681063375075,painPathways,25,1
-0.416582154170462,painPathways,26,1
0.85339149361724,painPathways,27,1
-0.162125468282969,painPathways,28,1
-0.920101009179483,painPathways,29,1
2.53282282127046,painPathways,30,1
0.644996546918892,painPathways,31,1
1.71343768483905,painPathways,32,1
2.53937789103692,painPathways,33,1
0.568218659012264,painPathways,34,2
1.62117805853511,painPathways,35,2
-0.0677911916282994,painPathways,36,2
0.670308320124478,painPathways,37,2
0.721457968539286,painPathways,38,2
0.785706751875576,painPathways,39,2
2.78516054862651,painPathways,40,2
-0.225718770468437,painPathways,41,2
0.431629862086948,painPathways,42,2
2.49910661403377,painPathways,43,2
-0.323537030619074,painPathways,44,2
1.66939643359171,painPathways,45,2
2.03107685924401,painPathways,46,2
0.0106099849224857,painPathways,47,2
1.09947942167976,painPathways,48,2
1.70738120975013,painPathways,49,2
1.10022595097579,painPathways,50,2
1.48133568770096,painPathways,51,2
0.780295031536892,painPathways,52,2
1.37111957176992,painPathways,53,2
1.35733278182241,painPathways,54,2
-0.383926336470496,painPathways,55,2
2.05706858041978,painPathways,56,2
1.52918085391654,painPathways,57,2
2.24936156694743,painPathways,58,2
0.134523829756535,painPathways,59,2
0.0891042865397176,painPathways,60,2
0.725344408205701,painPathways,61,2
0.386613685452596,painPathways,62,2
0.743295037013437,painPathways,63,2
0.401715792405574,painPathways,64,2
2.09411791511346,painPathways,65,2
2.55914120783352,painPathways,66,2
3.58418800253839,painPathways,67,2
-0.60227329118182,painPathways,68,2
1.76697395676136,painPathways,69,2
-0.953694635917388,painPathways,70,2
0.0973031938312049,painPathways,71,2
-1.25682134081443,painPathways,72,2
-0.636460138970138,painPathways,73,2
0.09192364184541,painPathways,74,2
1.48798050537074,painPathways,75,2
2.5688434596144,painPathways,76,2
-0.717069058700535,painPathways,77,2
-0.805442586900774,painPathways,78,2
0.731604063222415,painPathways,79,3
1.99138381803652,painPathways,80,3
2.43413422346325,painPathways,81,3
-0.351625750912803,painPathways,82,3
-0.211366698515854,painPathways,83,3
1.49749470566527,painPathways,84,3
0.87528524583723,painPathways,85,3
-1.5609872012507,painPathways,86,3
1.34678986019345,painPathways,87,3
1.32329207293816,painPathways,88,3
1.53889469175471,painPathways,89,3
-0.356565265090707,painPathways,90,3
-0.139490518989715,painPathways,91,3
1.2772918771308,painPathways,92,3
1.89942864152685,painPathways,93,3
0.998437530789432,painPathways,94,3
1.3109526619237,painPathways,95,3
0.776547824098527,painPathways,96,3
0.796843722283354,painPathways,97,3
-0.0680618251098892,painPathways,98,3
1.15778367629061,painPathways,99,3
-0.256712017302978,painPathways,100,3
-0.806136898132413,painPathways,101,3
1.14834655639884,painPathways,102,3
3.33511511723558,painPathways,103,3
0.418957395821733,painPathways,104,3
2.17575645795109,painPathways,105,3
0.218329873206087,painPathways,106,3
1.69326880596367,painPathways,107,3
1.32397469325899,painPathways,108,3
-0.650620123858245,painPathways,109,3
1.96756783222925,painPathways,110,3
1.34239174970933,painPathways,111,3
-0.369694695964944,painPathways,112,3
-1.09312152459716,painPathways,113,3
1.17163064890701,painPathways,114,3
2.20182756089046,painPathways,115,3
1.11767478527177,painPathways,116,3
0.851661525006183,painPathways,117,3
0.155654981305807,painPathways,118,3
-1.67018110692146,painPathways,119,4
0.479961420646309,painPathways,120,4
-0.741038195897097,painPathways,121,4
-1.29624043700567,painPathways,122,4
0.500472800942492,painPathways,123,4
-0.174423460966509,painPathways,124,4
-1.41328152901046,painPathways,125,4
0.26025406541165,painPathways,126,4
-0.534884642755027,painPathways,127,4
-2.03788704149718,painPathways,128,4
-0.153818468801668,painPathways,129,4
0.547437438229545,painPathways,130,4
1.53489687849266,painPathways,131,4
0.697097924504701,painPathways,132,4
-0.430056423495597,painPathways,133,4
1.71800297344508,painPathways,134,4
1.06469289661509,painPathways,135,4
-1.2770547817285,painPathways,136,4
-0.162081528456322,painPathways,137,4
2.02779744178296,painPathways,138,4
0.587434038774811,painPathways,139,4
0.493427108243762,painPathways,140,4
-1.76379285782284,painPathways,141,4
-0.359864259966218,painPathways,142,4
-2.56345722727641,painPathways,143,4
0.37095844934706,painPathways,144,4
-0.853419349599175,painPathways,145,4
0.151561062750843,painPathways,146,4
-0.399381562162909,painPathways,147,4
-0.611790364107185,painPathways,148,4
-1.38155706812417,painPathways,149,4
0.0154870921054615,painPathways,150,4
0.447497412920479,painPathways,151,4
-0.555777794820647,painPathways,152,4
-0.452818449896401,painPathways,153,4
0.489103891710678,painPathways,154,4
0.376429232616676,painPathways,155,4
-1.01987971214961,painPathways,156,4
0.240887050840922,painPathways,157,4
-1.91047969324491,painPathways,158,4
-0.57556523490808,painPathways,159,4
1.24743016171361,painPathways,160,4
-0.650888034412934,painPathways,161,4
0.325847258153455,painPathways,162,4
1.2657889214097,painPathways,163,4
0.2231196392385,painPathways,164,4
0.513644588541138,painPathways,165,4
-1.19050274148864,painPathways,166,4
1.76571785393729,painPathways,167,4
-0.385135937169193,painPathways,168,4
-1.33775496521747,painPathways,169,4
0.989665957933141,painPathways,170,4
2.43031830544455,painPathways,171,4
-1.57405822825307,painPathways,172,4
-0.338412759672703,painPathways,173,4
-0.490874638016578,painPathways,174,4
0.887006429467164,painPathways,175,4
0.238073022902939,painPathways,176,4
0.123397729031489,painPathways,177,4
1.06743271112077,painPathways,178,4
-0.290108441452404,painPathways,179,4
-0.490337909365057,painPathways,180,4
-0.320408751069262,painPathways,181,4
0.543454302006807,painPathways,182,4
-0.929271354338331,painPathways,183,4
0.964402488438048,painPathways,184,4
0.972645679133249,painPathways,185,4
0.749895499400821,painPathways,186,4
-1.1391226500336,painPathways,187,4
2.30093295511873,painPathways,188,4
0.756820949321863,painPathways,189,4
0.906070429257962,painPathways,190,4
0.266340335029238,painPathways,191,4
-0.0724527199924553,painPathways,192,4
-0.553304428835141,painPathways,193,4
1.05645075825769,painPathways,194,4
-1.28600063078068,painPathways,195,4
0.348816612446254,painPathways,196,4
0.287028125030967,painPathways,197,4
1.12450537430981,painPathways,198,4
0.604749193929922,painPathways,199,4
1.51265588421846,painPathways,200,4
-0.299052578085663,painPathways,201,4
-0.011631874174718,painPathways,202,4
-0.506493298320947,painPathways,203,4
1.6004866194599,painPathways,204,4
-0.313070501495467,painPathways,205,4
0.311377420507838,neurosynth,1,1
2.33140381881178,neurosynth,2,1
0.801718286253232,neurosynth,3,1
0.0477521665483775,neurosynth,4,1
0.256366011709072,neurosynth,5,1
2.24446389277845,neurosynth,6,1
1.79549391975674,neurosynth,7,1
1.27983122953895,neurosynth,8,1
-1.59606578476053,neurosynth,9,1
1.0558433111685,neurosynth,10,1
1.41388301587006,neurosynth,11,1
-1.5837658242622,neurosynth,12,1
0.646828015025071,neurosynth,13,1
0.267677529875653,neurosynth,14,1
0.344850738069352,neurosynth,15,1
1.53284038456214,neurosynth,16,1
